time,open,high,low,close,ATR,EMA,EMA,Hiden bar color (Open),Hiden bar color (High,Hiden bar color (Low),Hiden bar color (Close),EMA,Volume,Volume MA,Previous Cumulative Volume,Previous Day&#039;s Volume,Cumulative Volume,Previous Cumulative Volume Line,Cumulative Volume Ratio
2020-08-05T13:00:00Z,6.19,6.19,6.16,6.16,NaN,NaN,NaN,6.19,6.19,6.16,6.16,6.1689466041516035,605,1432.9,6062,50840,4565,NaN,0
2020-08-05T13:15:00Z,6.16,6.17,6.14,6.14,NaN,NaN,NaN,6.16,6.17,6.14,6.14,6.1644932804359724,710,1393.1,8089.5,50840,5275,NaN,0
2020-08-05T13:30:00Z,6.15,6.16,6.14,6.14,NaN,NaN,NaN,6.15,6.16,6.14,6.14,6.160725083445823,485,1373.8,9838,50840,5760,NaN,0
2020-08-05T13:45:00Z,6.14,6.15,6.13,6.14,0.04937741898363881,NaN,NaN,6.14,6.15,6.13,6.14,6.157536609069543,465,1373,11855.5,50840,6225,NaN,0
2020-08-05T14:00:00Z,6.14,6.15,6.13,6.13,NaN,NaN,NaN,6.14,6.15,6.13,6.13,6.153300207674229,705,1379.1,13728.5,50840,6930,NaN,0
2020-08-05T14:15:00Z,6.14,6.15,6.14,6.15,NaN,NaN,NaN,6.14,6.15,6.14,6.15,6.152792483416655,400,1382.6,14964.5,50840,7330,NaN,0
2020-08-05T14:30:00Z,6.15,6.15,6.15,6.15,NaN,NaN,NaN,6.15,6.15,6.15,6.15,6.152362870583324,295,1309.2,16561.5,50840,7625,NaN,0
2020-08-05T14:45:00Z,6.15,6.15,6.14,6.15,0.04403607007752275,NaN,NaN,6.15,6.15,6.14,6.15,6.1519993520320435,110,1300,19701,50840,7735,NaN,0
2020-08-05T15:00:00Z,6.15,6.16,6.15,6.15,NaN,NaN,NaN,6.15,6.16,6.15,6.15,6.1516917594117295,1100,1301.1,20351.5,50840,8835,NaN,0
2020-08-05T15:15:00Z,6.15,6.16,6.15,6.15,NaN,NaN,NaN,6.15,6.16,6.15,6.15,6.151431488733002,205,1296.4,21559,50840,9040,NaN,0
2020-08-05T15:30:00Z,6.16,6.16,6.16,6.16,NaN,NaN,NaN,6.16,6.16,6.16,6.16,6.152749721235617,55,1266.9,22332.5,50840,9095,NaN,0
2020-08-05T15:45:00Z,6.16,6.18,6.14,6.15,0.0433022391543368,NaN,NaN,6.16,6.18,6.14,6.15,6.152326687199368,1690,1232.5,23375,50840,10785,NaN,0
2020-08-05T16:00:00Z,6.14,6.14,6.13,6.13,NaN,NaN,NaN,6.14,6.14,6.13,6.13,6.148891812245619,485,1175.9,25127,50840,11270,NaN,0
2020-08-05T16:15:00Z,6.13,6.13,6.13,6.13,NaN,NaN,NaN,6.13,6.13,6.13,6.13,6.145985379592447,220,1152.1,26345.5,50840,11490,NaN,0
2020-08-05T16:30:00Z,6.14,6.16,6.14,6.16,NaN,NaN,NaN,6.14,6.16,6.14,6.16,6.148141475039763,170,1040.6,27272,50840,11660,NaN,0
2020-08-05T16:45:00Z,6.15,6.16,6.14,6.15,0.0408836502171847,NaN,NaN,6.15,6.16,6.14,6.15,6.148427401956723,795,1008.9,28829.5,50840,12455,NaN,0
2020-08-05T17:00:00Z,6.16,6.17,6.15,6.17,NaN,NaN,NaN,6.16,6.17,6.15,6.17,6.15174626319415,2220,1041.7,29578.5,50840,14675,NaN,0
2020-08-05T17:15:00Z,6.17,6.19,6.16,6.18,NaN,NaN,NaN,6.17,6.19,6.16,6.18,6.1560929919335114,1580,1047.6,30139.5,50840,16255,NaN,0
2020-08-05T17:30:00Z,6.18,6.25,6.18,6.24,NaN,NaN,NaN,6.18,6.25,6.18,6.24,6.169001762405279,4385,1100.6,31047,50840,20640,NaN,0
2020-08-05T17:45:00Z,6.23,6.24,6.21,6.21,0.05163207745042378,NaN,NaN,6.23,6.24,6.21,6.21,6.175309183573698,1690,1119.7,32547,50840,22330,NaN,0
2020-08-05T18:00:00Z,6.22,6.27,6.22,6.25,NaN,NaN,NaN,6.22,6.27,6.22,6.25,6.186800078408513,1785,1137.1,33970,50840,24115,NaN,0
2020-08-05T18:15:00Z,6.26,6.27,6.22,6.25,NaN,NaN,NaN,6.26,6.27,6.22,6.25,6.196523143268742,3235,1181.1,35130,50840,27350,NaN,0
2020-08-05T18:30:00Z,6.25,6.27,6.24,6.27,NaN,NaN,NaN,6.25,6.27,6.24,6.27,6.207827275073551,1165,1179,36811.5,50840,28515,NaN,0
2020-08-05T18:45:00Z,6.27,6.27,6.25,6.27,0.05315351791398302,NaN,NaN,6.27,6.27,6.25,6.27,6.21739230967762,1055,1159.2,37939,50840,29570,NaN,0
2020-08-05T19:30:00Z,6.27,6.27,6.27,6.27,NaN,NaN,NaN,6.27,6.27,6.27,6.27,6.225485800496448,2970,1195.2,40084,50840,32540,NaN,0
2020-08-05T19:45:00Z,6.27,6.28,6.27,6.27,0.04530742374780441,NaN,NaN,6.27,6.28,6.27,6.27,6.232334138881609,1970,1183.9,41924,50840,34510,NaN,0
2020-08-05T20:00:00Z,6.27,6.27,6.27,6.27,NaN,NaN,NaN,6.27,6.27,6.27,6.27,6.238128886745977,1380,1158.2,43412.5,50840,35890,NaN,0
2020-08-05T20:15:00Z,6.27,6.28,6.26,6.27,NaN,NaN,NaN,6.27,6.28,6.26,6.27,6.243032134938903,2280,1190.5,44721.5,50840,38170,NaN,0
2020-08-05T20:30:00Z,6.28,6.28,6.24,6.24,NaN,NaN,NaN,6.28,6.28,6.24,6.24,6.24256565264061,990,1159.4,45924.5,50840,39160,NaN,0
2020-08-05T20:45:00Z,6.24,6.26,6.24,6.26,0.04434243761183998,NaN,NaN,6.24,6.26,6.24,6.26,6.24524785992667,390,1113.8,47124.5,50840,39550,NaN,0
2020-08-06T12:00:00Z,6.25,6.34,6.23,6.32,NaN,6.22198553185316,6.316480947391039,6.25,6.34,6.23,6.32,6.256748189168721,5220,1186.8,26275.5,39550,5220,NaN,0
2020-08-06T12:15:00Z,6.32,6.32,6.28,6.31,NaN,NaN,NaN,6.32,6.32,6.28,6.31,6.264940775450456,3335,1211.1,7385,39550,8555,7385,1
2020-08-06T12:30:00Z,6.31,6.33,6.29,6.29,NaN,NaN,NaN,6.31,6.33,6.29,6.29,6.26879604076577,1355,1199.7,3961.5,39550,9910,3961.5,2
2020-08-06T12:45:00Z,6.29,6.29,6.26,6.26,0.056280176227868975,NaN,NaN,6.29,6.29,6.26,6.26,6.267442803724882,1395,1198.5,4985.5,39550,11305,4985.5,2
2020-08-06T13:00:00Z,6.27,6.28,6.25,6.27,NaN,NaN,NaN,6.27,6.28,6.25,6.27,6.267836218536439,1865,1215.9,6292.5,39550,13170,6292.5,2
2020-08-06T13:15:00Z,6.27,6.28,6.26,6.28,NaN,NaN,NaN,6.27,6.28,6.26,6.28,6.269707569530833,370,1196.4,8118,39550,13540,8118,1
2020-08-06T13:30:00Z,6.28,6.29,6.25,6.26,NaN,NaN,NaN,6.28,6.29,6.25,6.26,6.26821409729532,1655,1214.8,9761,39550,15195,9761,1
2020-08-06T13:45:00Z,6.25,6.26,6.25,6.26,0.05332014418643826,NaN,NaN,6.25,6.26,6.25,6.26,6.266950390019117,915,1229.3,11656.5,39550,16110,11656.5,1
2020-08-06T14:00:00Z,6.25,6.25,6.23,6.23,NaN,NaN,NaN,6.25,6.25,6.23,6.23,6.261265714631561,1455,1233.2,13342,39550,17565,13342,1
2020-08-06T14:15:00Z,6.22,6.29,6.22,6.25,NaN,NaN,NaN,6.22,6.29,6.22,6.25,6.259532527765167,1693,1262.96,14527,39550,19258,14527,1
2020-08-06T14:30:00Z,6.24,6.25,6.21,6.25,NaN,NaN,NaN,6.24,6.25,6.21,6.25,6.258065985032064,2985,1298.56,15875,39550,22243,15875,1
2020-08-06T14:45:00Z,6.26,6.27,6.24,6.26,0.05817102706163132,NaN,NaN,6.26,6.27,6.24,6.26,6.258363525796362,3405,1363.86,18234,39550,25648,18234,1
2020-08-06T15:00:00Z,6.27,6.27,6.24,6.24,NaN,NaN,NaN,6.27,6.27,6.24,6.24,6.255538367981537,310,1334.96,18873.5,39550,25958,18873.5,1
2020-08-06T15:15:00Z,6.24,6.26,6.24,6.26,NaN,NaN,NaN,6.24,6.26,6.24,6.26,6.256224772907455,570,1335.56,20074,39550,26528,20074,1
2020-08-06T15:30:00Z,6.26,6.26,6.24,6.24,NaN,NaN,NaN,6.26,6.26,6.24,6.24,6.253728653998616,755,1339.56,20834.5,39550,27283,20834.5,1
2020-08-06T15:45:00Z,6.23,6.23,6.21,6.21,0.0585035675958801,NaN,NaN,6.23,6.23,6.21,6.21,6.24700116876806,2785,1392.36,22005.5,39550,30068,22005.5,1
2020-08-06T16:00:00Z,6.22,6.22,6.21,6.21,NaN,NaN,NaN,6.22,6.22,6.21,6.21,6.241308681265282,525,1357.86,23778,39550,30593,23778,1
2020-08-06T16:15:00Z,6.22,6.22,6.21,6.21,NaN,NaN,NaN,6.22,6.22,6.21,6.21,6.236491961070623,775,1352.36,25008,39550,31368,25008,1
2020-08-06T16:30:00Z,6.21,6.22,6.2,6.21,NaN,NaN,NaN,6.21,6.22,6.2,6.21,6.232416274752065,740,1358.46,25927,39550,32108,25927,1
2020-08-06T16:45:00Z,6.21,6.21,6.21,6.21,0.05150291894208364,NaN,NaN,6.21,6.21,6.21,6.21,6.228967617097902,1590,1385.76,27476.5,39550,33698,27476.5,1
2020-08-06T17:00:00Z,6.2,6.2,6.2,6.2,NaN,NaN,NaN,6.2,6.2,6.2,6.2,6.224511060621301,370,1381.06,28385,39550,34068,28385,1
2020-08-06T17:15:00Z,6.21,6.21,6.2,6.21,NaN,NaN,NaN,6.21,6.21,6.2,6.21,6.222278589756486,415,1375.16,28928.5,39550,34483,28928.5,1
2020-08-06T17:30:00Z,6.21,6.21,6.2,6.2,NaN,NaN,NaN,6.21,6.21,6.2,6.2,6.218851114409334,980,1385.06,30183,39550,35463,30183,1
2020-08-06T17:45:00Z,6.2,6.21,6.2,6.21,0.043956933679886574,NaN,NaN,6.2,6.21,6.2,6.21,6.217489404500206,400,1383.76,31836,39550,35863,31836,1
2020-08-06T18:00:00Z,6.22,6.23,6.22,6.23,NaN,NaN,NaN,6.22,6.23,6.22,6.23,6.219414111500175,1005,1389.76,33280.5,39550,36868,33280.5,1
2020-08-06T18:15:00Z,6.23,6.23,6.2,6.2,NaN,NaN,NaN,6.23,6.23,6.2,6.2,6.216427325115532,2320,1428.16,34477,39550,39188,34477,1
2020-08-06T18:30:00Z,6.2,6.21,6.2,6.2,NaN,NaN,NaN,6.2,6.21,6.2,6.2,6.213900044328527,1365,1449.56,36135.5,39550,40553,36135.5,1
2020-08-06T18:45:00Z,6.2,6.21,6.19,6.2,0.043237491192634474,NaN,NaN,6.2,6.21,6.19,6.2,6.211761575970292,910,1465.56,37154.5,39550,41463,37154.5,1
2020-08-06T19:30:00Z,6.2,6.2,6.2,6.2,NaN,NaN,NaN,6.2,6.2,6.2,6.2,6.209952102744094,3050,1504.56,39566.5,39550,44513,39566.5,1
2020-08-06T19:45:00Z,6.2,6.2,6.19,6.19,0.0371943109757918,NaN,NaN,6.2,6.2,6.19,6.19,6.206882548475772,1135,1523.16,41353,39550,45648,41353,1
2020-08-06T20:00:00Z,6.19,6.19,6.18,6.19,NaN,NaN,NaN,6.19,6.19,6.18,6.19,6.204285233325653,3040,1582.86,42564.5,39550,48688,42564.5,1
2020-08-06T20:15:00Z,6.19,6.19,6.18,6.18,NaN,NaN,NaN,6.19,6.19,6.18,6.18,6.200549043583244,120,1551.46,43806.5,39550,48808,43806.5,1
2020-08-06T20:30:00Z,6.18,6.19,6.18,6.19,NaN,NaN,NaN,6.18,6.19,6.18,6.19,6.198926113801207,1155,1564.86,44785.5,39550,49963,44785.5,1
2020-08-06T20:45:00Z,6.19,6.19,6.18,6.18,0.03224989079837523,NaN,NaN,6.19,6.19,6.18,6.18,6.196014403985637,245,1565.36,45899,39550,50208,45899,1
2020-08-07T12:00:00Z,6.22,6.24,6.2,6.23,NaN,6.217988162425312,6.3058917703554895,6.22,6.24,6.2,6.23,6.201242957218616,1425,1590.46,21519.5,50208,1425,NaN,0
2020-08-07T12:15:00Z,6.23,6.25,6.23,6.23,NaN,NaN,NaN,6.23,6.25,6.23,6.23,6.205667117646521,2490,1624.36,2898.5,50208,3915,2898.5,1
2020-08-07T12:30:00Z,6.24,6.24,6.2,6.23,NaN,NaN,NaN,6.24,6.24,6.2,6.23,6.2094106380085945,2415,1628.26,4757.5,50208,6330,4757.5,1
2020-08-07T12:45:00Z,6.24,6.24,6.22,6.24,0.03911354701685251,NaN,NaN,6.24,6.24,6.22,6.24,6.21411669369958,1525,1627.16,5702,50208,7855,5702,1
2020-08-07T13:00:00Z,6.24,6.3,6.23,6.28,NaN,NaN,NaN,6.24,6.3,6.23,6.28,6.224252586976568,3365,1606.76,7176,50208,11220,7176,1
2020-08-07T13:15:00Z,6.29,6.36,6.29,6.32,NaN,NaN,NaN,6.29,6.36,6.29,6.32,6.238982958210942,6160,1696.16,8927.5,50208,17380,8927.5,1
2020-08-07T13:30:00Z,6.33,6.36,6.31,6.32,NaN,NaN,NaN,6.33,6.36,6.31,6.32,6.2514471184861815,3250,1725.46,10585.5,50208,20630,10585.5,1
2020-08-07T13:45:00Z,6.33,6.33,6.3,6.31,0.05563835665015203,NaN,NaN,6.33,6.33,6.3,6.31,6.260455254103692,1885,1698.46,12005,50208,22515,12005,1
2020-08-07T14:00:00Z,6.3,6.32,6.3,6.31,NaN,NaN,NaN,6.3,6.32,6.3,6.31,6.268077522703124,1240,1699.96,13411.5,50208,23755,13411.5,1
2020-08-07T14:15:00Z,6.32,6.32,6.32,6.32,NaN,NaN,NaN,6.32,6.32,6.32,6.32,6.276065596133413,400,1686.86,14369.3,50208,24155,14369.3,1
2020-08-07T14:30:00Z,6.31,6.31,6.28,6.29,NaN,NaN,NaN,6.31,6.31,6.28,6.29,6.278209350574426,1330,1654.06,15629.8,50208,25485,15629.8,1
2020-08-07T14:45:00Z,6.28,6.3,6.27,6.29,0.05461320089557906,NaN,NaN,6.28,6.3,6.27,6.29,6.280023296639899,2075,1656.16,17533.3,50208,27560,17533.3,1
2020-08-07T15:00:00Z,6.29,6.32,6.29,6.32,NaN,NaN,NaN,6.29,6.32,6.29,6.32,6.2861735586953,3965,1707.86,18100.3,50208,31525,18100.3,1
2020-08-07T15:15:00Z,6.32,6.32,6.32,6.32,NaN,NaN,NaN,6.32,6.32,6.32,6.32,6.29137762658833,565,1673.56,18874.8,50208,32090,18874.8,1
2020-08-07T15:30:00Z,6.32,6.34,6.32,6.34,NaN,NaN,NaN,6.32,6.34,6.32,6.34,6.298857991728587,1025,1674.26,19599.8,50208,33115,19599.8,1
2020-08-07T15:45:00Z,6.34,6.37,6.34,6.37,0.05922898255092834,NaN,NaN,6.34,6.37,6.34,6.37,6.309802916078035,1225,1690.96,20924.8,50208,34340,20924.8,1
2020-08-07T16:00:00Z,6.37,6.38,6.37,6.38,NaN,NaN,NaN,6.37,6.38,6.37,6.38,6.320602467450645,850,1603.56,22450.8,50208,35190,22450.8,1
2020-08-07T16:15:00Z,6.37,6.38,6.36,6.37,NaN,NaN,NaN,6.37,6.38,6.36,6.37,6.328202087842854,2970,1596.26,23511.3,50208,38160,23511.3,1
2020-08-07T16:30:00Z,6.38,6.38,6.38,6.38,NaN,NaN,NaN,6.38,6.38,6.38,6.38,6.336170997405492,345,1576.06,24480.8,50208,38505,24480.8,1
2020-08-07T16:45:00Z,6.37,6.4,6.36,6.4,0.05573280390530501,NaN,NaN,6.37,6.4,6.36,6.4,6.345990843958493,2415,1596.46,26088.8,50208,40920,26088.8,1
2020-08-07T17:00:00Z,6.4,6.41,6.39,6.4,NaN,NaN,NaN,6.4,6.41,6.39,6.4,6.354299944887956,9545,1750.06,26970.8,50208,50465,26970.8,1
2020-08-07T17:15:00Z,6.4,6.42,6.35,6.36,NaN,NaN,NaN,6.4,6.42,6.35,6.36,6.355176876443655,7120,1885.06,27547.3,50208,57585,27547.3,2
2020-08-07T17:30:00Z,6.35,6.38,6.35,6.37,NaN,NaN,NaN,6.35,6.38,6.35,6.37,6.357457356990785,3555,1923.06,28812.8,50208,61140,28812.8,2
2020-08-07T17:45:00Z,6.36,6.38,6.35,6.38,0.05832683955888597,NaN,NaN,6.36,6.38,6.35,6.38,6.36092545591528,1120,1927.16,30346.3,50208,62260,30346.3,2
2020-08-07T18:00:00Z,6.37,6.4,6.37,6.39,NaN,NaN,NaN,6.37,6.4,6.37,6.39,6.365398462697544,1340,1924.86,31822.8,50208,63600,31822.8,1
2020-08-07T18:15:00Z,6.39,6.39,6.37,6.37,NaN,NaN,NaN,6.39,6.39,6.37,6.37,6.3661063915133065,1785,1926.7,33177.3,50208,65385,33177.3,1
2020-08-07T18:30:00Z,6.36,6.36,6.35,6.36,NaN,NaN,NaN,6.36,6.36,6.35,6.36,6.365166946665106,660,1880.2,34154.3,50208,66045,34154.3,1
2020-08-07T18:45:00Z,6.35,6.36,6.34,6.34,0.05863105054817952,NaN,NaN,6.35,6.36,6.34,6.34,6.361295108716628,1705,1846.2,35145.8,50208,67750,35145.8,1
2020-08-07T19:30:00Z,6.35,6.35,6.35,6.35,NaN,NaN,NaN,6.35,6.35,6.35,6.35,6.3595573996833,1860,1877.2,37821.8,50208,69610,37821.8,1
2020-08-07T19:45:00Z,6.33,6.34,6.31,6.32,0.05524358681214689,NaN,NaN,6.33,6.34,6.31,6.32,6.35347164588587,4070,1947.2,39537.3,50208,73680,39537.3,1
2020-08-07T20:00:00Z,6.33,6.33,6.33,6.33,NaN,NaN,NaN,6.33,6.33,6.33,6.33,6.34986062344189,595,1944,41008.8,50208,74275,41008.8,1
2020-08-07T20:15:00Z,6.34,6.34,6.34,6.34,NaN,NaN,NaN,6.34,6.34,6.34,6.34,6.34834360445083,955,1907.4,42189.3,50208,75230,42189.3,1
2020-08-07T20:30:00Z,6.35,6.35,6.34,6.34,NaN,NaN,NaN,6.35,6.35,6.34,6.34,6.347059972996856,2605,1949,43192.3,50208,77835,43192.3,1
2020-08-07T20:45:00Z,6.35,6.35,6.35,6.35,0.050653843755392794,NaN,NaN,6.35,6.35,6.35,6.35,6.347512284843494,1205,1957.6,44258.8,50208,79040,44258.8,1
2020-08-10T12:00:00Z,6.32,6.4,6.32,6.39,NaN,6.241990314711619,6.309901609414081,6.32,6.4,6.32,6.39,6.354048856406033,1935,1981.5,14931,79040,1935,NaN,0
2020-08-10T12:15:00Z,6.39,6.41,6.39,6.4,NaN,NaN,NaN,6.39,6.41,6.39,6.4,6.361118263112797,560,1960.9,2992,79040,2495,NaN,0
2020-08-10T12:30:00Z,6.4,6.4,6.37,6.37,NaN,NaN,NaN,6.4,6.4,6.37,6.37,6.362484684172366,510,1963.7,4929,79040,3005,NaN,0
2020-08-10T12:45:00Z,6.36,6.36,6.33,6.33,0.05780769034532135,NaN,NaN,6.36,6.36,6.33,6.33,6.357487040453541,1145,1978.3,5886.5,79040,4150,NaN,0
2020-08-10T13:00:00Z,6.33,6.35,6.33,6.35,NaN,NaN,NaN,6.33,6.35,6.33,6.35,6.356335188076073,665,1972,7542.5,79040,4815,NaN,0
2020-08-10T13:15:00Z,6.35,6.36,6.35,6.36,NaN,NaN,NaN,6.35,6.36,6.35,6.36,6.356899005295138,1030,1984.6,9536.5,79040,5845,NaN,0
2020-08-10T13:30:00Z,6.36,6.38,6.36,6.37,NaN,NaN,NaN,6.36,6.38,6.36,6.37,6.35891454294204,730,1979.1,11339,79040,6575,NaN,0
2020-08-10T13:45:00Z,6.36,6.37,6.35,6.36,0.05638811028253562,NaN,NaN,6.36,6.37,6.35,6.36,6.359081536335572,2325,1979.2,12895.5,79040,8900,NaN,0
2020-08-10T14:00:00Z,6.37,6.37,6.36,6.36,NaN,NaN,NaN,6.37,6.37,6.36,6.36,6.359222838437792,1110,1974.1,14279,79040,10010,NaN,0
2020-08-10T14:15:00Z,6.37,6.38,6.37,6.37,NaN,NaN,NaN,6.37,6.38,6.37,6.37,6.3608808632935165,15,1956.2,15202.8,79040,10025,NaN,0
2020-08-10T14:30:00Z,6.38,6.39,6.38,6.39,NaN,NaN,NaN,6.38,6.39,6.38,6.39,6.3653607304791295,2115,1937.5,16366.3,79040,12140,NaN,0
2020-08-10T14:45:00Z,6.38,6.4,6.38,6.39,0.05340845386752915,NaN,NaN,6.38,6.4,6.38,6.39,6.369151387328494,1170,1938.2,18392.3,79040,13310,NaN,0
2020-08-10T15:00:00Z,6.39,6.39,6.39,6.39,NaN,NaN,NaN,6.39,6.39,6.39,6.39,6.372358866201034,755,1892.5,19261.8,79040,14065,NaN,0
2020-08-10T15:15:00Z,6.4,6.43,6.4,6.42,NaN,NaN,NaN,6.4,6.43,6.4,6.42,6.379688271400875,1695,1924,20046.3,79040,15760,NaN,0
2020-08-10T15:30:00Z,6.41,6.42,6.41,6.42,NaN,NaN,NaN,6.41,6.42,6.41,6.42,6.385890075800741,685,1914.6,20867.3,79040,16445,NaN,0
2020-08-10T15:45:00Z,6.43,6.43,6.42,6.43,0.050970553164342035,NaN,NaN,6.43,6.43,6.42,6.43,6.392676217985242,945,1928.6,22222.8,79040,17390,NaN,0
2020-08-10T16:00:00Z,6.43,6.46,6.43,6.44,NaN,NaN,NaN,6.43,6.46,6.43,6.44,6.399956799833666,2825,1956.6,23729.8,79040,20215,NaN,0
2020-08-10T16:30:00Z,6.43,6.43,6.43,6.43,NaN,NaN,NaN,6.43,6.43,6.43,6.43,6.404578830628487,310,1913,24891.8,79040,20525,NaN,0
2020-08-10T16:45:00Z,6.42,6.43,6.42,6.43,0.04897590713446167,NaN,NaN,6.42,6.43,6.42,6.43,6.408489779762566,290,1870.5,25723.3,79040,20815,NaN,0
2020-08-10T17:00:00Z,6.43,6.43,6.43,6.43,NaN,NaN,NaN,6.43,6.43,6.43,6.43,6.411799044414479,550,1851,27515.8,79040,21365,NaN,0
2020-08-10T17:15:00Z,6.43,6.44,6.43,6.44,NaN,NaN,NaN,6.43,6.44,6.43,6.44,6.416137652966097,720,1798.1,29308.3,79040,22085,NaN,0
2020-08-10T17:30:00Z,6.44,6.45,6.44,6.45,NaN,NaN,NaN,6.44,6.45,6.44,6.45,6.421347244817467,2620,1727.3,30574.3,79040,24705,NaN,0
2020-08-10T17:45:00Z,6.46,6.47,6.44,6.44,0.04734392401910501,NaN,NaN,6.46,6.47,6.44,6.44,6.424216899460934,1380,1689.9,32151.3,79040,26085,NaN,0
2020-08-10T18:00:00Z,6.45,6.45,6.43,6.43,NaN,NaN,NaN,6.45,6.45,6.43,6.43,6.425106607236175,1770,1687.6,33714.8,79040,27855,NaN,0
2020-08-10T18:15:00Z,6.44,6.45,6.44,6.44,NaN,NaN,NaN,6.44,6.45,6.44,6.44,6.427397898430609,1270,1688.2,35171.8,79040,29125,NaN,0
2020-08-10T18:30:00Z,6.44,6.44,6.44,6.44,NaN,NaN,NaN,6.44,6.44,6.44,6.44,6.429336683287438,1540,1711,36649.3,79040,30665,NaN,0
2020-08-10T18:45:00Z,6.44,6.44,6.43,6.43,0.04237230147017691,NaN,NaN,6.44,6.44,6.43,6.43,6.429438732012448,670,1697.8,37553.3,79040,31335,NaN,0
2020-08-10T19:30:00Z,6.44,6.44,6.44,6.44,NaN,NaN,NaN,6.44,6.44,6.44,6.44,6.431063542472072,2710,1710.5,38562.8,79040,34045,NaN,0
2020-08-10T19:45:00Z,6.44,6.44,6.43,6.43,0.036486428475599415,NaN,NaN,6.44,6.44,6.43,6.43,6.4308999205532915,845,1648.1,41056.3,79040,34890,NaN,0
2020-08-10T20:00:00Z,6.42,6.42,6.42,6.42,NaN,NaN,NaN,6.42,6.42,6.42,6.42,6.429223009698939,305,1642.9,42722.3,79040,35195,NaN,0
2020-08-10T20:15:00Z,6.43,6.43,6.42,6.43,NaN,NaN,NaN,6.43,6.43,6.42,6.43,6.429342546668333,305,1628.5,44010.8,79040,35500,NaN,0
2020-08-10T20:30:00Z,6.43,6.44,6.43,6.44,NaN,NaN,NaN,6.43,6.44,6.43,6.44,6.430982154873205,730,1618.6,45037.3,79040,36230,NaN,0
2020-08-10T20:45:00Z,6.45,6.47,6.45,6.47,0.038943441480035854,NaN,NaN,6.45,6.47,6.45,6.47,6.436984900277327,1470,1631,46172.8,79040,37700,NaN,0
2020-08-11T12:00:00Z,6.39,6.47,6.39,6.46,NaN,6.277992075673143,6.321728735830983,6.39,6.47,6.39,6.46,6.440525684850046,2985,1631.3,9434.5,37700,2985,NaN,0
2020-08-11T12:15:00Z,6.46,6.51,6.46,6.51,NaN,NaN,NaN,6.46,6.51,6.46,6.51,6.451214041026962,4810,1720.6,10502.5,37700,7795,NaN,0
2020-08-11T12:30:00Z,6.5,6.55,6.49,6.49,NaN,NaN,NaN,6.5,6.55,6.49,6.49,6.4571811116381985,8525,1842.8,11655,37700,16320,11655,1
2020-08-11T12:45:00Z,6.48,6.49,6.48,6.49,0.06095372484730209,NaN,NaN,6.48,6.49,6.48,6.49,6.462230171386168,1570,1683.3,12788,37700,17890,12788,1
2020-08-11T13:00:00Z,6.49,6.52,6.49,6.52,NaN,NaN,NaN,6.49,6.52,6.49,6.52,6.471117837326758,1905,1579,14141.5,37700,19795,14141.5,1
2020-08-11T13:15:00Z,6.53,6.55,6.5,6.51,NaN,NaN,NaN,6.53,6.55,6.5,6.51,6.477099708507256,5400,1615.9,15346.5,37700,25195,15346.5,1
2020-08-11T13:30:00Z,6.51,6.52,6.5,6.5,NaN,NaN,NaN,6.51,6.52,6.5,6.5,6.480622830275371,3665,1666.8,16437.5,37700,28860,16437.5,1
2020-08-11T13:45:00Z,6.51,6.55,6.51,6.55,0.06078032032961073,NaN,NaN,6.51,6.55,6.51,6.55,6.491296241002237,4130,1722.6,17292.8,37700,32990,17292.8,1
2020-08-11T14:00:00Z,6.55,6.56,6.53,6.53,NaN,NaN,NaN,6.55,6.56,6.53,6.53,6.497250665463431,3215,1751.2,18340.8,37700,36205,18340.8,1
2020-08-11T14:15:00Z,6.53,6.55,6.52,6.52,NaN,NaN,NaN,6.53,6.55,6.52,6.52,6.500750563084441,5705,1852.1,20055.3,37700,41910,20055.3,2
2020-08-11T14:30:00Z,6.52,6.53,6.5,6.51,NaN,NaN,NaN,6.52,6.53,6.5,6.51,6.5021735533791425,2490,1867.8,21596.3,37700,44400,21596.3,2
2020-08-11T14:45:00Z,6.51,6.52,6.5,6.52,0.06063844390604507,NaN,NaN,6.51,6.52,6.5,6.52,6.504916083628505,1320,1857,22871.8,37700,45720,22871.8,1
2020-08-11T15:00:00Z,6.52,6.53,6.51,6.52,NaN,NaN,NaN,6.52,6.53,6.51,6.52,6.507236686147197,1860,1812.8,23882.3,37700,47580,23882.3,1
2020-08-11T15:15:00Z,6.52,6.54,6.52,6.54,NaN,NaN,NaN,6.52,6.54,6.52,6.54,6.512277195970705,920,1819.3,24940.8,37700,48500,24940.8,1
2020-08-11T15:30:00Z,6.54,6.57,6.53,6.56,NaN,NaN,NaN,6.54,6.57,6.53,6.56,6.519619165821365,2195,1844.1,26083.8,37700,50695,26083.8,1
2020-08-11T15:45:00Z,6.56,6.57,6.56,6.57,0.06052236319585515,NaN,NaN,6.56,6.57,6.56,6.57,6.527370063387309,3410,1860.2,26790.3,37700,54105,26790.3,2
2020-08-11T16:00:00Z,6.57,6.57,6.56,6.56,NaN,NaN,NaN,6.57,6.57,6.56,6.56,6.532390053635416,3470,1905.5,28053.3,37700,57575,28053.3,2
2020-08-11T16:15:00Z,6.56,6.57,6.55,6.56,NaN,NaN,NaN,6.56,6.57,6.55,6.56,6.536637737691505,4030,1947.4,29264.8,37700,61605,29264.8,2
